date,plot,rotation,VWC_5,VWC_25,VWC_55,VWC_85,,
2/15/2019,P1,Conventional,0.04937056,0.113255933,,,,
2/15/2019,P2,Conventional,0.026880584,0.101495905,,,,
2/15/2019,P3,Diverse,0.043561148,0.091047407,,,,
2/15/2019,P4,Diverse,0.035581224,0.058815423,,,,
2/16/2019,P1,Conventional,0.048465319,0.115356162,,,,
2/16/2019,P2,Conventional,0.023809037,0.101943535,,,,
2/16/2019,P3,Diverse,0.041460468,0.092185679,,,,
2/16/2019,P4,Diverse,0.032862553,0.059388426,,,,
2/17/2019,P1,Conventional,0.045906976,0.111709798,,,,
2/17/2019,P2,Conventional,0.02194647,0.098215143,,,,
2/17/2019,P3,Diverse,0.038703328,0.088707478,,,,
2/17/2019,P4,Diverse,0.030089341,0.057498511,,,,
2/18/2019,P1,Conventional,0.045428753,0.108859663,,,,
2/18/2019,P2,Conventional,0.022295631,0.095486695,,,,
2/18/2019,P3,Diverse,0.038688558,0.086482712,,,,
2/18/2019,P4,Diverse,0.030217055,0.056117002,,,,
2/19/2019,P1,Conventional,0.044261507,0.108294357,,,,
2/19/2019,P2,Conventional,0.022226018,0.094904437,,,,
2/19/2019,P3,Diverse,0.038204224,0.08600108,,,,
2/19/2019,P4,Diverse,0.030252445,0.05616743,,,,
2/20/2019,P1,Conventional,0.043809224,0.106986296,,,,
2/20/2019,P2,Conventional,0.022286388,0.094237825,,,,
2/20/2019,P3,Diverse,0.038011031,0.085105583,,,,
2/20/2019,P4,Diverse,0.030288439,0.055933838,,,,
2/21/2019,P1,Conventional,0.047114454,0.108773883,,,,
2/21/2019,P2,Conventional,0.025706253,0.096735456,,,,
2/21/2019,P3,Diverse,0.041858216,0.087434172,,,,
2/21/2019,P4,Diverse,0.034135371,0.056904632,,,,
2/22/2019,P1,Conventional,0.047535513,0.110838119,,,,
2/22/2019,P2,Conventional,0.026328367,0.099688648,,,,
2/22/2019,P3,Diverse,0.042172703,0.089323424,,,,
2/22/2019,P4,Diverse,0.034633507,0.058294109,,,,
2/23/2019,P1,Conventional,0.046756284,0.110422434,,,,
2/23/2019,P2,Conventional,0.026551752,0.101011337,,,,
2/23/2019,P3,Diverse,0.041764946,0.088824623,,,,
2/23/2019,P4,Diverse,0.034635545,0.058961472,,,,
2/24/2019,P1,Conventional,0.051410188,0.112609442,,,,
2/24/2019,P2,Conventional,0.031452485,0.103660875,,,,
2/24/2019,P3,Diverse,0.047393424,0.091018952,,,,
2/24/2019,P4,Diverse,0.040366203,0.059607626,,,,
2/25/2019,P1,Conventional,0.053616434,0.116342168,,,,
2/25/2019,P2,Conventional,0.024183217,0.107181282,,,,
2/25/2019,P3,Diverse,0.047488575,0.094153522,,,,
2/25/2019,P4,Diverse,0.0378213,0.061636384,,,,
2/26/2019,P1,Conventional,0.050028258,0.114452007,,,,
2/26/2019,P2,Conventional,0.022755804,0.106010359,,,,
2/26/2019,P3,Diverse,0.043339921,0.090052696,,,,
2/26/2019,P4,Diverse,0.030902519,0.059932415,,,,
2/27/2019,P1,Conventional,0.045483545,0.113848919,,,,
2/27/2019,P2,Conventional,0.021746915,0.100076815,,,,
2/27/2019,P3,Diverse,0.041265747,0.085674669,,,,
2/27/2019,P4,Diverse,0.029032533,0.056029149,,,,
2/28/2019,P1,Conventional,0.045240157,0.115259078,,,,
2/28/2019,P2,Conventional,0.022578328,0.097305978,,,,
2/28/2019,P3,Diverse,0.04094665,0.085121785,,,,
2/28/2019,P4,Diverse,0.030395743,0.055309337,,,,
3/1/2019,P1,Conventional,0.045671373,0.116193236,,,,
3/1/2019,P2,Conventional,0.023221011,0.097456433,,,,
3/1/2019,P3,Diverse,0.04102492,0.086078705,,,,
3/1/2019,P4,Diverse,0.031292637,0.055803464,,,,
3/2/2019,P1,Conventional,0.046587239,0.116763831,,,,
3/2/2019,P2,Conventional,0.024155132,0.098145036,,,,
3/2/2019,P3,Diverse,0.042024961,0.087102979,,,,
3/2/2019,P4,Diverse,0.03247101,0.056404257,,,,
3/3/2019,P1,Conventional,0.047745383,0.118177152,,,,
3/3/2019,P2,Conventional,0.024910258,0.099565421,,,,
3/3/2019,P3,Diverse,0.043009869,0.08852705,,,,
3/3/2019,P4,Diverse,0.033506492,0.057212549,,,,
3/4/2019,P1,Conventional,0.047199898,0.118822733,,,,
3/4/2019,P2,Conventional,0.024302516,0.100110927,,,,
3/4/2019,P3,Diverse,0.042331233,0.089036212,,,,
3/4/2019,P4,Diverse,0.032947723,0.057601789,,,,
3/5/2019,P1,Conventional,0.044941894,0.116816983,,,,
3/5/2019,P2,Conventional,0.022711507,0.097997414,,,,
3/5/2019,P3,Diverse,0.039726548,0.087446362,,,,
3/5/2019,P4,Diverse,0.030929902,0.056710193,,,,
3/6/2019,P1,Conventional,0.04344937,0.112847349,,,,
3/6/2019,P2,Conventional,0.021866623,0.094872285,,,,
3/6/2019,P3,Diverse,0.038043006,0.085146246,,,,
3/6/2019,P4,Diverse,0.029716168,0.055238769,,,,
3/7/2019,P1,Conventional,0.042531859,0.109287321,,,,
3/7/2019,P2,Conventional,0.02154552,0.092313193,,,,
3/7/2019,P3,Diverse,0.03717238,0.083402748,,,,
3/7/2019,P4,Diverse,0.029175699,0.054000655,,,,
3/8/2019,P1,Conventional,0.041794504,0.106621977,,,,
3/8/2019,P2,Conventional,0.021229524,0.09038325,,,,
3/8/2019,P3,Diverse,0.036514135,0.081870665,,,,
3/8/2019,P4,Diverse,0.028662231,0.052985316,,,,
3/9/2019,P1,Conventional,0.041816522,0.104845625,,,,
3/9/2019,P2,Conventional,0.021638533,0.089344887,,,,
3/9/2019,P3,Diverse,0.036671254,0.080927736,,,,
3/9/2019,P4,Diverse,0.028987325,0.052439296,,,,
3/10/2019,P1,Conventional,0.04566728,0.10661638,,,,
3/10/2019,P2,Conventional,0.026923088,0.092204411,,,,
3/10/2019,P3,Diverse,0.042040646,0.083143449,,,,
3/10/2019,P4,Diverse,0.034539453,0.053357745,,,,
3/11/2019,P1,Conventional,0.050502963,0.111702454,,,,
3/11/2019,P2,Conventional,0.029137672,0.098040718,,,,
3/11/2019,P3,Diverse,0.047706064,0.087996751,,,,
3/11/2019,P4,Diverse,0.038735889,0.055887913,,,,
3/12/2019,P1,Conventional,0.052400153,0.11494939,,,,
3/12/2019,P2,Conventional,0.028162383,0.101701863,,,,
3/12/2019,P3,Diverse,0.048145726,0.090787402,,,,
3/12/2019,P4,Diverse,0.038962243,0.058246758,,,,
3/13/2019,P1,Conventional,0.05473966,0.11809188,,,,
3/13/2019,P2,Conventional,0.033303132,0.10437519,,,,
3/13/2019,P3,Diverse,0.051704282,0.092849019,,,,
3/13/2019,P4,Diverse,0.042601269,0.059705014,,,,
3/14/2019,P1,Conventional,0.056644458,0.121494806,,,,
3/14/2019,P2,Conventional,0.042481702,0.107212218,,,,
3/14/2019,P3,Diverse,0.05362968,0.095341019,,,,
3/14/2019,P4,Diverse,0.047233465,0.060636152,,,,
3/15/2019,P1,Conventional,0.058376761,0.124827293,,,,
3/15/2019,P2,Conventional,0.222332135,0.109473686,,,,
3/15/2019,P3,Diverse,0.055994999,0.097298291,,,,
3/15/2019,P4,Diverse,0.082784118,0.061735302,,,,
3/16/2019,P1,Conventional,0.060408723,0.128059554,,,,
3/16/2019,P2,Conventional,0.186339604,0.111659089,,,,
3/16/2019,P3,Diverse,0.057822096,0.100039433,,,,
3/16/2019,P4,Diverse,0.094053292,0.063169274,,,,
3/17/2019,P1,Conventional,0.060403708,0.131068314,,,,
3/17/2019,P2,Conventional,0.156558987,0.113932805,,,,
3/17/2019,P3,Diverse,0.057198362,0.102004095,,,,
3/17/2019,P4,Diverse,0.086729394,0.063916305,,,,
3/18/2019,P1,Conventional,0.060549613,0.133801715,,,,
3/18/2019,P2,Conventional,0.179392912,0.116291812,,,,
3/18/2019,P3,Diverse,0.057310505,0.103529841,,,,
3/18/2019,P4,Diverse,0.115369114,0.064372551,,,,
3/19/2019,P1,Conventional,0.061685809,0.136495012,,,,
3/19/2019,P2,Conventional,0.247590407,0.118886882,,,,
3/19/2019,P3,Diverse,0.062230516,0.106138669,,,,
3/19/2019,P4,Diverse,0.206004661,0.065033929,,,,
3/20/2019,P1,Conventional,0.064087852,0.13973296,,,,
3/20/2019,P2,Conventional,0.285793175,0.122581617,,,,
3/20/2019,P3,Diverse,0.083590824,0.108608097,,,,
3/20/2019,P4,Diverse,0.289997762,0.08086374,,,,
3/21/2019,P1,Conventional,0.070056574,0.148688772,,,,
3/21/2019,P2,Conventional,0.407977233,0.129030874,,,,
3/21/2019,P3,Diverse,0.141872354,0.111779487,,,,
3/21/2019,P4,Diverse,0.405200958,0.091419915,,,,
3/22/2019,P1,Conventional,0.077333444,0.153807092,,,,
3/22/2019,P2,Conventional,0.265270547,0.131635252,,,,
3/22/2019,P3,Diverse,0.167944519,0.115517937,,,,
3/22/2019,P4,Diverse,0.291981327,0.085433652,,,,
3/23/2019,P1,Conventional,0.059528643,0.156242546,,,,
3/23/2019,P2,Conventional,0.079025644,0.134289113,,,,
3/23/2019,P3,Diverse,0.084925191,0.117112432,,,,
3/23/2019,P4,Diverse,0.083171398,0.084431951,,,,
3/24/2019,P1,Conventional,0.05839063,0.159305192,,,,
3/24/2019,P2,Conventional,0.067540301,0.136976013,,,,
3/24/2019,P3,Diverse,0.070460244,0.118387734,,,,
3/24/2019,P4,Diverse,0.062962009,0.084135278,,,,
3/25/2019,P1,Conventional,0.059535046,0.164167768,,,,
3/25/2019,P2,Conventional,0.081595843,0.139595952,,,,
3/25/2019,P3,Diverse,0.075406848,0.119448222,,,,
3/25/2019,P4,Diverse,0.069080929,0.084105123,,,,
3/26/2019,P1,Conventional,0.055694713,0.177805953,,,,
3/26/2019,P2,Conventional,0.066281237,0.142192912,,,,
3/26/2019,P3,Diverse,0.069627316,0.120156206,,,,
3/26/2019,P4,Diverse,0.063239855,0.084394441,,,,
3/27/2019,P1,Conventional,0.058555759,0.191760982,,,,
3/27/2019,P2,Conventional,0.076756844,0.144845327,,,,
3/27/2019,P3,Diverse,0.084288106,0.120277717,,,,
3/27/2019,P4,Diverse,0.073777759,0.08479132,,,,
3/28/2019,P1,Conventional,0.070313691,0.205269879,,,,
3/28/2019,P2,Conventional,0.093193949,0.149987366,,,,
3/28/2019,P3,Diverse,0.143169027,0.12124463,,,,
3/28/2019,P4,Diverse,0.095184348,0.085352993,,,,
3/29/2019,P1,Conventional,,,,,,
3/29/2019,P2,Conventional,,,,,,
3/29/2019,P3,Diverse,,,,,,
3/29/2019,P4,Diverse,,,,,,
3/30/2019,P1,Conventional,0.160729625,0.313138299,,,,
3/30/2019,P2,Conventional,0.306979043,0.231775319,,,,
3/30/2019,P3,Diverse,0.36051547,0.129276628,,,,
3/30/2019,P4,Diverse,0.377095413,0.086861292,,,,
3/31/2019,P1,Conventional,0.153138692,0.323305272,,,,
3/31/2019,P2,Conventional,0.209505508,0.247561822,,,,
3/31/2019,P3,Diverse,0.347728185,0.135302029,,,,
3/31/2019,P4,Diverse,0.289617314,0.088769307,,,,
4/1/2019,P1,Conventional,0.136557227,0.302993702,,,,
4/1/2019,P2,Conventional,0.187603354,0.241958081,,,,
4/1/2019,P3,Diverse,0.299641029,0.14033871,,,,
4/1/2019,P4,Diverse,0.204231423,0.090768727,,,,
4/2/2019,P1,Conventional,,,,,,
4/2/2019,P2,Conventional,,,,,,
4/2/2019,P3,Diverse,,,,,,
4/2/2019,P4,Diverse,,,,,,
4/3/2019,P1,Conventional,0.194407357,0.339458144,,,,
4/3/2019,P2,Conventional,0.192360712,0.253756035,,,,
4/3/2019,P3,Diverse,0.309381051,0.148172423,,,,
4/3/2019,P4,Diverse,0.217267689,0.093469438,,,,
4/4/2019,P1,Conventional,0.141369772,0.338376748,,,,
4/4/2019,P2,Conventional,0.14941876,0.242450453,,,,
4/4/2019,P3,Diverse,0.257072321,0.153799098,,,,
4/4/2019,P4,Diverse,0.15631186,0.095263509,,,,
4/5/2019,P1,Conventional,0.131409742,0.319188559,,,,
4/5/2019,P2,Conventional,0.134666689,0.257317708,,,,
4/5/2019,P3,Diverse,0.243951519,0.164535937,,,,
4/5/2019,P4,Diverse,0.140073628,0.097618477,,,,
4/6/2019,P1,Conventional,0.159086418,0.332908019,,,,
4/6/2019,P2,Conventional,0.140923808,0.281199518,,,,
4/6/2019,P3,Diverse,0.258471358,0.198695047,,,,
4/6/2019,P4,Diverse,0.143018061,0.10146807,,,,
4/7/2019,P1,Conventional,0.212708211,0.330913944,,,,
4/7/2019,P2,Conventional,0.14828486,0.344439564,,,,
4/7/2019,P3,Diverse,0.258776507,0.29571262,,,,
4/7/2019,P4,Diverse,0.143568438,0.147638993,,,,
4/8/2019,P1,Conventional,0.370362594,0.392360586,,,,
4/8/2019,P2,Conventional,0.181532321,0.380239525,,,,
4/8/2019,P3,Diverse,0.285162918,0.351930014,,,,
4/8/2019,P4,Diverse,0.173018582,0.25844018,,,,
4/9/2019,P1,Conventional,0.304210646,0.361671769,,,,
4/9/2019,P2,Conventional,0.17174805,0.38284397,,,,
4/9/2019,P3,Diverse,0.263059121,0.324855379,,,,
4/9/2019,P4,Diverse,0.158357993,0.355642,,,,
4/10/2019,P1,Conventional,0.268266202,0.333312036,,,,
4/10/2019,P2,Conventional,0.164333828,0.352417819,,,,
4/10/2019,P3,Diverse,0.249270636,0.2932402,,,,
4/10/2019,P4,Diverse,0.14891046,0.298601744,,,,
4/11/2019,P1,Conventional,0.227612528,0.31839806,,,,
4/11/2019,P2,Conventional,0.128026884,0.307007482,,,,
4/11/2019,P3,Diverse,0.228103263,0.278263576,,,,
4/11/2019,P4,Diverse,0.118736063,0.227043098,,,,
4/12/2019,P1,Conventional,0.228642552,0.31977872,,,,
4/12/2019,P2,Conventional,0.144175476,0.311294341,,,,
4/12/2019,P3,Diverse,0.236875405,0.282279644,,,,
4/12/2019,P4,Diverse,0.131914419,0.227684848,,,,
4/13/2019,P1,Conventional,0.233358458,0.319807992,,,,
4/13/2019,P2,Conventional,0.139527038,0.313700623,,,,
4/13/2019,P3,Diverse,0.235009744,0.283467413,,,,
4/13/2019,P4,Diverse,0.125138811,0.22898553,,,,
4/14/2019,P1,Conventional,0.249234918,0.33149505,,,,
4/14/2019,P2,Conventional,0.148664332,0.328234976,,,,
4/14/2019,P3,Diverse,0.240856125,0.292852756,,,,
4/14/2019,P4,Diverse,0.135045215,0.241472031,,,,
4/15/2019,P1,Conventional,0.30529065,0.37131643,,,,
4/15/2019,P2,Conventional,0.156297644,0.368545017,,,,
4/15/2019,P3,Diverse,0.259031506,0.327584287,,,,
4/15/2019,P4,Diverse,0.139739861,0.344996135,,,,
4/16/2019,P1,Conventional,0.249246455,0.330621028,,,,
4/16/2019,P2,Conventional,0.134268829,0.324079822,,,,
4/16/2019,P3,Diverse,0.235066605,0.29027244,,,,
4/16/2019,P4,Diverse,0.122797647,0.238831015,,,,
4/17/2019,P1,Conventional,0.250333184,0.325001175,,,,
4/17/2019,P2,Conventional,0.130390938,0.316796711,,,,
4/17/2019,P3,Diverse,0.232056733,0.286675923,,,,
4/17/2019,P4,Diverse,0.115527288,0.23054912,,,,
4/18/2019,P1,Conventional,0.252013877,0.325907918,,,,
4/18/2019,P2,Conventional,0.136941149,0.313533311,,,,
4/18/2019,P3,Diverse,0.238288361,0.288612114,,,,
4/18/2019,P4,Diverse,0.122806369,0.223355323,,,,
4/19/2019,P1,Conventional,0.362297885,0.387548708,,,,
4/19/2019,P2,Conventional,0.174797606,0.371048483,,,,
4/19/2019,P3,Diverse,0.316888722,0.353926037,,,,
4/19/2019,P4,Diverse,0.190229488,0.344795674,,,,
4/20/2019,P1,Conventional,0.389329641,0.400553385,,,,
4/20/2019,P2,Conventional,0.184246448,0.393300101,,,,
4/20/2019,P3,Diverse,0.321473344,0.364237708,,,,
4/20/2019,P4,Diverse,0.184617822,0.403137975,,,,
4/21/2019,P1,Conventional,0.320301425,0.379314003,,,,
4/21/2019,P2,Conventional,0.178783754,0.392236013,,,,
4/21/2019,P3,Diverse,0.286058317,0.339287075,,,,
4/21/2019,P4,Diverse,0.162562699,0.400739509,,,,
4/22/2019,P1,Conventional,0.28006188,0.340165457,,,,
4/22/2019,P2,Conventional,0.166737812,0.336253371,,,,
4/22/2019,P3,Diverse,0.262627435,0.306942286,,,,
4/22/2019,P4,Diverse,0.147840326,0.285026125,,,,
4/23/2019,P1,Conventional,0.276603013,0.338919928,,,,
4/23/2019,P2,Conventional,0.167124677,0.330149284,,,,
4/23/2019,P3,Diverse,0.260221651,0.306711792,,,,
4/23/2019,P4,Diverse,0.149302142,0.251630357,,,,
4/24/2019,P1,Conventional,0.271408485,0.331346245,,,,
4/24/2019,P2,Conventional,0.160318998,0.322777897,,,,
4/24/2019,P3,Diverse,0.250957642,0.297812763,,,,
4/24/2019,P4,Diverse,0.140723273,0.237860285,,,,
4/25/2019,P1,Conventional,0.265589821,0.324094541,,,,
4/25/2019,P2,Conventional,0.154345904,0.312064155,,,,
4/25/2019,P3,Diverse,0.246249247,0.291914933,,,,
4/25/2019,P4,Diverse,0.132880868,0.225240334,,,,
4/26/2019,P1,Conventional,0.354473938,0.3818864,,,,
4/26/2019,P2,Conventional,0.192252068,0.372436151,,,,
4/26/2019,P3,Diverse,0.31730163,0.352367894,,,,
4/26/2019,P4,Diverse,0.178193718,0.350957883,,,,
4/27/2019,P1,Conventional,0.284454239,0.345182734,,,,
4/27/2019,P2,Conventional,0.171604691,0.348191563,,,,
4/27/2019,P3,Diverse,0.268347817,0.315121259,,,,
4/27/2019,P4,Diverse,0.156185228,0.343013233,,,,
4/28/2019,P1,Conventional,0.270950629,0.325118231,,,,
4/28/2019,P2,Conventional,0.165149952,0.318775603,,,,
4/28/2019,P3,Diverse,0.255566966,0.293392158,,,,
4/28/2019,P4,Diverse,0.144006676,0.240584267,,,,
4/29/2019,P1,Conventional,0.263458627,0.3158936,,,,
4/29/2019,P2,Conventional,0.152715865,0.305537516,,,,
4/29/2019,P3,Diverse,0.246984407,0.286099751,,,,
4/29/2019,P4,Diverse,0.130330484,0.221178881,,,,
4/30/2019,P1,Conventional,0.264233298,0.314814121,,,,
4/30/2019,P2,Conventional,0.156863052,0.304619177,,,,
4/30/2019,P3,Diverse,0.248295337,0.28552662,,,,
4/30/2019,P4,Diverse,0.138529613,0.219912311,,,,
5/1/2019,P1,Conventional,0.279989686,0.333216682,,,,
5/1/2019,P2,Conventional,0.188135695,0.318396232,,,,
5/1/2019,P3,Diverse,0.272318761,0.311638412,,,,
5/1/2019,P4,Diverse,0.169020403,0.245599005,,,,
5/2/2019,P1,Conventional,0.276744869,0.331046926,,,,
5/2/2019,P2,Conventional,0.173981266,0.321810263,,,,
5/2/2019,P3,Diverse,0.265229655,0.303349513,,,,
5/2/2019,P4,Diverse,0.153636213,0.244963981,,,,
5/3/2019,P1,Conventional,0.288000641,0.349971482,,,,
5/3/2019,P2,Conventional,0.192125268,0.329684691,,,,
5/3/2019,P3,Diverse,0.275687536,0.326489666,,,,
5/3/2019,P4,Diverse,0.168409797,0.262588672,,,,
5/4/2019,P1,Conventional,0.276789959,0.33350036,,,,
5/4/2019,P2,Conventional,0.177722657,0.325474592,,,,
5/4/2019,P3,Diverse,0.26436791,0.304507658,,,,
5/4/2019,P4,Diverse,0.153048475,0.241869318,,,,
5/5/2019,P1,Conventional,0.273450831,0.328551215,,,,
5/5/2019,P2,Conventional,0.176185001,0.318681567,,,,
5/5/2019,P3,Diverse,0.260428691,0.299533919,,,,
5/5/2019,P4,Diverse,0.146672336,0.230712421,,,,
5/6/2019,P1,Conventional,0.268919777,0.323819774,,,,
5/6/2019,P2,Conventional,0.168454242,0.312274333,,,,
5/6/2019,P3,Diverse,0.253670776,0.296053107,,,,
5/6/2019,P4,Diverse,0.137954419,0.22408237,,,,
5/7/2019,P1,Conventional,0.265119817,0.319555353,,,,
5/7/2019,P2,Conventional,0.162002027,0.306479988,,,,
5/7/2019,P3,Diverse,0.248273477,0.292798292,,,,
5/7/2019,P4,Diverse,0.135073308,0.219314886,,,,
5/8/2019,P1,Conventional,0.258471154,0.311424807,,,,
5/8/2019,P2,Conventional,0.148264558,0.297049922,,,,
5/8/2019,P3,Diverse,0.235868689,0.28684728,,,,
5/8/2019,P4,Diverse,0.126615051,0.212827682,,,,
5/9/2019,P1,Conventional,0.260159935,0.309351568,,,,
5/9/2019,P2,Conventional,0.155318668,0.290242651,,,,
5/9/2019,P3,Diverse,0.239656595,0.285613185,,,,
5/9/2019,P4,Diverse,0.13029782,0.20781721,,,,
5/10/2019,P1,Conventional,0.271229667,0.32307796,,,,
5/10/2019,P2,Conventional,0.179645531,0.305345033,,,,
5/10/2019,P3,Diverse,0.259545729,0.29933965,,,,
5/10/2019,P4,Diverse,0.16061979,0.221898291,,,,
5/11/2019,P1,Conventional,0.262776473,0.313736932,,,,
5/11/2019,P2,Conventional,0.156892587,0.296343808,,,,
5/11/2019,P3,Diverse,0.243711822,0.289667212,,,,
5/11/2019,P4,Diverse,0.140083488,0.21483182,,,,
5/12/2019,P1,Conventional,0.259869354,0.311099959,,,,
5/12/2019,P2,Conventional,0.15245003,0.293228571,,,,
5/12/2019,P3,Diverse,0.239811903,0.287742018,,,,
5/12/2019,P4,Diverse,0.134840563,0.212208374,,,,
5/13/2019,P1,Conventional,0.270050951,0.320327011,,,,
5/13/2019,P2,Conventional,0.196449519,0.301457601,,,,
5/13/2019,P3,Diverse,0.26304183,0.296354011,,,,
5/13/2019,P4,Diverse,0.172467322,0.222244825,,,,
5/14/2019,P1,Conventional,0.266805815,0.319023042,,,,
5/14/2019,P2,Conventional,0.171118434,0.302666874,,,,
5/14/2019,P3,Diverse,0.25321639,0.295022904,,,,
5/14/2019,P4,Diverse,0.15478052,0.224213369,,,,
5/15/2019,P1,Conventional,0.266710792,0.315786264,,,,
5/15/2019,P2,Conventional,0.159993857,0.299605136,,,,
5/15/2019,P3,Diverse,0.2482722,0.291960577,,,,
5/15/2019,P4,Diverse,0.140895221,0.219014877,,,,
5/16/2019,P1,Conventional,0.266006517,0.314048648,,,,
5/16/2019,P2,Conventional,0.153624373,0.296959263,,,,
5/16/2019,P3,Diverse,0.244534433,0.290988639,,,,
5/16/2019,P4,Diverse,0.134198566,0.215947048,,,,
5/17/2019,P1,Conventional,0.264224915,0.312384332,,,,
5/17/2019,P2,Conventional,0.146232625,0.295094739,,,,
5/17/2019,P3,Diverse,0.240525459,0.290350171,,,,
5/17/2019,P4,Diverse,0.12933524,0.214303451,,,,
5/18/2019,P1,Conventional,0.258621003,0.307246016,,,,
5/18/2019,P2,Conventional,0.134276155,0.289538456,,,,
5/18/2019,P3,Diverse,0.229244347,0.286444998,,,,
5/18/2019,P4,Diverse,0.120638117,0.210054024,,,,
5/19/2019,P1,Conventional,0.26211966,0.30813437,,,,
5/19/2019,P2,Conventional,0.140217074,0.287524619,,,,
5/19/2019,P3,Diverse,0.236766411,0.287530814,,,,
5/19/2019,P4,Diverse,0.123217321,0.208411255,,,,
5/20/2019,P1,Conventional,0.265087134,0.312717093,,,,
5/20/2019,P2,Conventional,0.142534627,0.289868117,,,,
5/20/2019,P3,Diverse,0.243091972,0.291042348,,,,
5/20/2019,P4,Diverse,0.127561602,0.210182429,,,,
5/21/2019,P1,Conventional,0.258299,0.3052356,,,,
5/21/2019,P2,Conventional,0.126261592,0.285358169,,,,
5/21/2019,P3,Diverse,0.226742973,0.284988419,,,,
5/21/2019,P4,Diverse,0.118191712,0.20702175,,,,
5/22/2019,P1,Conventional,0.253371318,0.30161311,,,,
5/22/2019,P2,Conventional,0.116099124,0.281893358,,,,
5/22/2019,P3,Diverse,0.217643934,0.282869571,,,,
5/22/2019,P4,Diverse,0.111698637,0.204464843,,,,
5/23/2019,P1,Conventional,,,,,,
5/23/2019,P2,Conventional,,,,,,
5/23/2019,P3,Diverse,,,,,,
5/23/2019,P4,Diverse,,,,,,
5/24/2019,P1,Conventional,,,,,,
5/24/2019,P2,Conventional,,,,,,
5/24/2019,P3,Diverse,,,,,,
5/24/2019,P4,Diverse,,,,,,
5/25/2019,P1,Conventional,,,,,,
5/25/2019,P2,Conventional,,,,,,
5/25/2019,P3,Diverse,,,,,,
5/25/2019,P4,Diverse,,,,,,
5/26/2019,P1,Conventional,,,,,,
5/26/2019,P2,Conventional,,,,,,
5/26/2019,P3,Diverse,,,,,,
5/26/2019,P4,Diverse,,,,,,
5/27/2019,P1,Conventional,,,,,,
5/27/2019,P2,Conventional,,,,,,
5/27/2019,P3,Diverse,,,,,,
5/27/2019,P4,Diverse,,,,,,
5/28/2019,P1,Conventional,,,,,,
5/28/2019,P2,Conventional,,,,,,
5/28/2019,P3,Diverse,,,,,,
5/28/2019,P4,Diverse,,,,,,
5/29/2019,P1,Conventional,,,,,,
5/29/2019,P2,Conventional,,,,,,
5/29/2019,P3,Diverse,,,,,,
5/29/2019,P4,Diverse,,,,,,
5/30/2019,P1,Conventional,,,,,,
5/30/2019,P2,Conventional,,,,,,
5/30/2019,P3,Diverse,,,,,,
5/30/2019,P4,Diverse,,,,,,
5/31/2019,P1,Conventional,,,,,,
5/31/2019,P2,Conventional,,,,,,
5/31/2019,P3,Diverse,,,,,,
5/31/2019,P4,Diverse,,,,,,
6/1/2019,P1,Conventional,0.28813764,0.32686034,,,,
6/1/2019,P2,Conventional,0.280544376,0.28054049,,,,
6/1/2019,P3,Diverse,0.313405398,0.306643603,,,,
6/1/2019,P4,Diverse,0.238903994,0.360484698,,,,
6/2/2019,P1,Conventional,0.285127091,0.328078531,,,,
6/2/2019,P2,Conventional,0.281570013,0.281673468,,,,
6/2/2019,P3,Diverse,0.313448735,0.308549558,,,,
6/2/2019,P4,Diverse,0.238130296,0.362736157,,,,
6/3/2019,P1,Conventional,0.27673041,0.32418426,,,,
6/3/2019,P2,Conventional,0.273240122,0.279148855,,,,
6/3/2019,P3,Diverse,0.307129601,0.305798266,,,,
6/3/2019,P4,Diverse,0.231636564,0.360459121,,,,
6/4/2019,P1,Conventional,0.27551797,0.32212669,,,,
6/4/2019,P2,Conventional,0.270590542,0.277095649,,,,
6/4/2019,P3,Diverse,0.305106833,0.304395965,,,,
6/4/2019,P4,Diverse,0.229615492,0.358842103,,,,
6/5/2019,P1,Conventional,0.292958495,0.328094486,,,,
6/5/2019,P2,Conventional,0.29341865,0.281330255,,,,
6/5/2019,P3,Diverse,0.313837964,0.311416619,,,,
6/5/2019,P4,Diverse,0.247099653,0.364031169,,,,
6/6/2019,P1,Conventional,0.308701659,0.340793448,,,,
6/6/2019,P2,Conventional,0.323876064,0.292980394,,,,
6/6/2019,P3,Diverse,0.326686781,0.323249203,,,,
6/6/2019,P4,Diverse,0.276575983,0.374817403,,,,
