date,Year,DOY,Plot,rotation,N2O_(g_N/ha/d)
7/2/2019,2019,183,P1,Conventional,4.28179738
7/2/2019,2019,183,P2,Conventional,4.18723949
7/2/2019,2019,183,P3,Diverse,8.70649344
7/2/2019,2019,183,P4,Diverse,7.84673568
7/3/2019,2019,184,P1,Conventional,11.83188989
7/3/2019,2019,184,P2,Conventional,10.5668807
7/3/2019,2019,184,P3,Diverse,17.20252512
7/3/2019,2019,184,P4,Diverse,14.7449903
7/4/2019,2019,185,P1,Conventional,16.88667782
7/4/2019,2019,185,P2,Conventional,8.21440656
7/4/2019,2019,185,P3,Diverse,29.45570573
7/4/2019,2019,185,P4,Diverse,21.87230947
7/5/2019,2019,186,P1,Conventional,12.01526784
7/5/2019,2019,186,P2,Conventional,11.5621897
7/5/2019,2019,186,P3,Diverse,51.26629536
7/5/2019,2019,186,P4,Diverse,26.56555056
7/6/2019,2019,187,P1,Conventional,14.54859706
7/6/2019,2019,187,P2,Conventional,14.68691482
7/6/2019,2019,187,P3,Diverse,45.15948202
7/6/2019,2019,187,P4,Diverse,16.15284461
7/7/2019,2019,188,P1,Conventional,10.78362115
7/7/2019,2019,188,P2,Conventional,6.95334326
7/7/2019,2019,188,P3,Diverse,18.45857203
7/7/2019,2019,188,P4,Diverse,19.85985216
7/8/2019,2019,189,P1,Conventional,9.08040758
7/8/2019,2019,189,P2,Conventional,5.54061946
7/8/2019,2019,189,P3,Diverse,-1.71012816
7/8/2019,2019,189,P4,Diverse,11.47758336
7/9/2019,2019,190,P1,Conventional,12.99834432
7/9/2019,2019,190,P2,Conventional,13.98321014
7/9/2019,2019,190,P3,Diverse,20.51695872
7/9/2019,2019,190,P4,Diverse,11.7889776
7/10/2019,2019,191,P1,Conventional,NA
7/10/2019,2019,191,P2,Conventional,NA
7/10/2019,2019,191,P3,Diverse,NA
7/10/2019,2019,191,P4,Diverse,20.05079875
7/11/2019,2019,192,P1,Conventional,-3.10983754
7/11/2019,2019,192,P2,Conventional,-0.5503153
7/11/2019,2019,192,P3,Diverse,-6.11393616
7/11/2019,2019,192,P4,Diverse,1.76427763
7/12/2019,2019,193,P1,Conventional,1.9375727
7/12/2019,2019,193,P2,Conventional,-0.90603965
7/12/2019,2019,193,P3,Diverse,-6.49832803
7/12/2019,2019,193,P4,Diverse,-2.70177293
7/13/2019,2019,194,P1,Conventional,-3.60666346
7/13/2019,2019,194,P2,Conventional,-0.47647008
7/13/2019,2019,194,P3,Diverse,3.27750883
7/13/2019,2019,194,P4,Diverse,4.12212845
7/14/2019,2019,195,P1,Conventional,1.21549334
7/14/2019,2019,195,P2,Conventional,-0.91475827
7/14/2019,2019,195,P3,Diverse,3.19605264
7/14/2019,2019,195,P4,Diverse,3.18153139
7/15/2019,2019,196,P1,Conventional,2.23611149
7/15/2019,2019,196,P2,Conventional,2.52718099
7/15/2019,2019,196,P3,Diverse,1.70080646
7/15/2019,2019,196,P4,Diverse,4.04603597
7/16/2019,2019,197,P1,Conventional,0.31384022
7/16/2019,2019,197,P2,Conventional,0.99775411
7/16/2019,2019,197,P3,Diverse,4.94245066
7/16/2019,2019,197,P4,Diverse,2.45462832
7/17/2019,2019,198,P1,Conventional,4.58791344
7/17/2019,2019,198,P2,Conventional,3.89269843
7/17/2019,2019,198,P3,Diverse,2.27676355
7/17/2019,2019,198,P4,Diverse,0.30152563
7/18/2019,2019,199,P1,Conventional,1.57693824
7/18/2019,2019,199,P2,Conventional,-2.89574438
7/18/2019,2019,199,P3,Diverse,0.05270832
7/18/2019,2019,199,P4,Diverse,0.22324723
7/19/2019,2019,200,P1,Conventional,1.89860198
7/19/2019,2019,200,P2,Conventional,-4.22327693
7/19/2019,2019,200,P3,Diverse,-10.84653504
7/19/2019,2019,200,P4,Diverse,-5.07316176
7/20/2019,2019,201,P1,Conventional,1.96038144
7/20/2019,2019,201,P2,Conventional,1.23858029
7/20/2019,2019,201,P3,Diverse,-5.14217376
7/20/2019,2019,201,P4,Diverse,0.64958026
7/21/2019,2019,202,P1,Conventional,1.89771034
7/21/2019,2019,202,P2,Conventional,6.16462186
7/21/2019,2019,202,P3,Diverse,-6.97987238
7/21/2019,2019,202,P4,Diverse,2.54301725
7/22/2019,2019,203,P1,Conventional,1.06376717
7/22/2019,2019,203,P2,Conventional,2.9118744
7/22/2019,2019,203,P3,Diverse,-11.4399121
7/22/2019,2019,203,P4,Diverse,1.85464685
7/23/2019,2019,204,P1,Conventional,1.40249059
7/23/2019,2019,204,P2,Conventional,2.68983245
7/23/2019,2019,204,P3,Diverse,3.9379729
7/23/2019,2019,204,P4,Diverse,6.16610794
7/24/2019,2019,205,P1,Conventional,2.33002483
7/24/2019,2019,205,P2,Conventional,-0.56566253
7/24/2019,2019,205,P3,Diverse,-1.05049354
7/24/2019,2019,205,P4,Diverse,5.97027283
7/25/2019,2019,206,P1,Conventional,2.73766867
7/25/2019,2019,206,P2,Conventional,-0.50667811
7/25/2019,2019,206,P3,Diverse,4.13522323
7/25/2019,2019,206,P4,Diverse,-1.21265856
7/26/2019,2019,207,P1,Conventional,11.68270733
7/26/2019,2019,207,P2,Conventional,9.7578337
7/26/2019,2019,207,P3,Diverse,34.55485574
7/26/2019,2019,207,P4,Diverse,13.21256621
7/27/2019,2019,208,P1,Conventional,1.7790961
7/27/2019,2019,208,P2,Conventional,-1.59044602
7/27/2019,2019,208,P3,Diverse,-10.47123072
7/27/2019,2019,208,P4,Diverse,13.08445315
7/28/2019,2019,209,P1,Conventional,-0.84842554
7/28/2019,2019,209,P2,Conventional,-2.88663869
7/28/2019,2019,209,P3,Diverse,-11.51630093
7/28/2019,2019,209,P4,Diverse,3.1055521
7/29/2019,2019,210,P1,Conventional,7.08894806
7/29/2019,2019,210,P2,Conventional,-2.7596592
7/29/2019,2019,210,P3,Diverse,-16.6137912
7/29/2019,2019,210,P4,Diverse,2.59978291
7/30/2019,2019,211,P1,Conventional,0.37786954
7/30/2019,2019,211,P2,Conventional,-6.56959939
7/30/2019,2019,211,P3,Diverse,-9.12855139
7/30/2019,2019,211,P4,Diverse,-1.04528016
7/31/2019,2019,212,P1,Conventional,2.94849763
7/31/2019,2019,212,P2,Conventional,-2.22039014
7/31/2019,2019,212,P3,Diverse,-10.9346665
7/31/2019,2019,212,P4,Diverse,1.4475672
8/1/2019,2019,213,P1,Conventional,4.44106627
8/1/2019,2019,213,P2,Conventional,-0.30276115
8/1/2019,2019,213,P3,Diverse,4.89183408
8/1/2019,2019,213,P4,Diverse,-1.67490374
8/2/2019,2019,214,P1,Conventional,4.94286797
8/2/2019,2019,214,P2,Conventional,9.26652096
8/2/2019,2019,214,P3,Diverse,4.41348653
8/2/2019,2019,214,P4,Diverse,9.47495837
8/3/2019,2019,215,P1,Conventional,1.95559142
8/3/2019,2019,215,P2,Conventional,9.5513567
8/3/2019,2019,215,P3,Diverse,7.56062726
8/3/2019,2019,215,P4,Diverse,6.67847894
8/4/2019,2019,216,P1,Conventional,10.19856442
8/4/2019,2019,216,P2,Conventional,2.99998512
8/4/2019,2019,216,P3,Diverse,13.87066723
8/4/2019,2019,216,P4,Diverse,3.5938633
8/5/2019,2019,217,P1,Conventional,0.5294808
8/5/2019,2019,217,P2,Conventional,-4.08476477
8/5/2019,2019,217,P3,Diverse,-11.89566518
8/5/2019,2019,217,P4,Diverse,7.64068032
8/6/2019,2019,218,P1,Conventional,5.96988403
8/6/2019,2019,218,P2,Conventional,4.12680269
8/6/2019,2019,218,P3,Diverse,2.44341446
8/6/2019,2019,218,P4,Diverse,1.53947088
8/7/2019,2019,219,P1,Conventional,21.0790201
8/7/2019,2019,219,P2,Conventional,19.67424163
8/7/2019,2019,219,P3,Diverse,49.20435331
8/7/2019,2019,219,P4,Diverse,26.54218109
8/8/2019,2019,220,P1,Conventional,24.88292438
8/8/2019,2019,220,P2,Conventional,22.72397501
8/8/2019,2019,220,P3,Diverse,32.43471552
8/8/2019,2019,220,P4,Diverse,22.5971087
8/9/2019,2019,221,P1,Conventional,16.69680778
8/9/2019,2019,221,P2,Conventional,18.27107539
8/9/2019,2019,221,P3,Diverse,72.86309597
8/9/2019,2019,221,P4,Diverse,23.61631939
8/10/2019,2019,222,P1,Conventional,13.92259882
8/10/2019,2019,222,P2,Conventional,24.64038922
8/10/2019,2019,222,P3,Diverse,47.30601917
8/10/2019,2019,222,P4,Diverse,16.64382816
8/11/2019,2019,223,P1,Conventional,7.96888454
8/11/2019,2019,223,P2,Conventional,17.40406608
8/11/2019,2019,223,P3,Diverse,84.07608278
8/11/2019,2019,223,P4,Diverse,31.18348454
8/12/2019,2019,224,P1,Conventional,4.62713126
8/12/2019,2019,224,P2,Conventional,8.43723216
8/12/2019,2019,224,P3,Diverse,13.87380355
8/12/2019,2019,224,P4,Diverse,3.08369376
8/13/2019,2019,225,P1,Conventional,14.65765286
8/13/2019,2019,225,P2,Conventional,15.86708525
8/13/2019,2019,225,P3,Diverse,42.79902278
8/13/2019,2019,225,P4,Diverse,16.89550272
8/14/2019,2019,226,P1,Conventional,24.09280762
8/14/2019,2019,226,P2,Conventional,26.66127917
8/14/2019,2019,226,P3,Diverse,64.47451738
8/14/2019,2019,226,P4,Diverse,26.55536746
8/15/2019,2019,227,P1,Conventional,8.42241888
8/15/2019,2019,227,P2,Conventional,18.99534845
8/15/2019,2019,227,P3,Diverse,38.97296899
8/15/2019,2019,227,P4,Diverse,11.70703498
8/16/2019,2019,228,P1,Conventional,15.72322925
8/16/2019,2019,228,P2,Conventional,7.35985181
8/16/2019,2019,228,P3,Diverse,38.31418714
8/16/2019,2019,228,P4,Diverse,10.9420727
8/17/2019,2019,229,P1,Conventional,2.53940918
8/17/2019,2019,229,P2,Conventional,30.77473219
8/17/2019,2019,229,P3,Diverse,70.24054666
8/17/2019,2019,229,P4,Diverse,19.55901168
8/18/2019,2019,230,P1,Conventional,10.94382662
8/18/2019,2019,230,P2,Conventional,19.50474557
8/18/2019,2019,230,P3,Diverse,41.44577846
8/18/2019,2019,230,P4,Diverse,11.75794013
8/19/2019,2019,231,P1,Conventional,14.62702061
8/19/2019,2019,231,P2,Conventional,27.75459773
8/19/2019,2019,231,P3,Diverse,69.16570992
8/19/2019,2019,231,P4,Diverse,28.8569736
8/20/2019,2019,232,P1,Conventional,15.23271744
8/20/2019,2019,232,P2,Conventional,29.63210342
8/20/2019,2019,232,P3,Diverse,70.94281277
8/20/2019,2019,232,P4,Diverse,15.75621418
8/21/2019,2019,233,P1,Conventional,7.69465699
8/21/2019,2019,233,P2,Conventional,8.52262733
8/21/2019,2019,233,P3,Diverse,14.21508442
8/21/2019,2019,233,P4,Diverse,9.98002512
8/22/2019,2019,234,P1,Conventional,0.42681773
8/22/2019,2019,234,P2,Conventional,6.85009354
8/22/2019,2019,234,P3,Diverse,27.63242554
8/22/2019,2019,234,P4,Diverse,8.4031128
8/23/2019,2019,235,P1,Conventional,18.38959114
8/23/2019,2019,235,P2,Conventional,22.15932595
8/23/2019,2019,235,P3,Diverse,55.20253075
8/23/2019,2019,235,P4,Diverse,16.67207146
8/24/2019,2019,236,P1,Conventional,9.69648883
8/24/2019,2019,236,P2,Conventional,21.81801312
8/24/2019,2019,236,P3,Diverse,23.0976455
8/24/2019,2019,236,P4,Diverse,14.52995885
8/25/2019,2019,237,P1,Conventional,6.25267728
8/25/2019,2019,237,P2,Conventional,9.06626218
8/25/2019,2019,237,P3,Diverse,32.87982931
8/25/2019,2019,237,P4,Diverse,13.26012682
8/26/2019,2019,238,P1,Conventional,16.65144691
8/26/2019,2019,238,P2,Conventional,16.4416176
8/26/2019,2019,238,P3,Diverse,72.88735018
8/26/2019,2019,238,P4,Diverse,28.50655939
8/27/2019,2019,239,P1,Conventional,24.48411149
8/27/2019,2019,239,P2,Conventional,26.84342592
8/27/2019,2019,239,P3,Diverse,86.12470195
8/27/2019,2019,239,P4,Diverse,29.1240049
8/28/2019,2019,240,P1,Conventional,7.48130256
8/28/2019,2019,240,P2,Conventional,12.05124912
8/28/2019,2019,240,P3,Diverse,20.29421693
8/28/2019,2019,240,P4,Diverse,14.81506848
8/29/2019,2019,241,P1,Conventional,1.76891558
8/29/2019,2019,241,P2,Conventional,0.84139862
8/29/2019,2019,241,P3,Diverse,-9.30615005
8/29/2019,2019,241,P4,Diverse,1.69155994
8/30/2019,2019,242,P1,Conventional,5.0060497
8/30/2019,2019,242,P2,Conventional,-0.10272874
8/30/2019,2019,242,P3,Diverse,10.8722425
8/30/2019,2019,242,P4,Diverse,0.36043574
8/31/2019,2019,243,P1,Conventional,13.20585379
8/31/2019,2019,243,P2,Conventional,12.55595818
8/31/2019,2019,243,P3,Diverse,27.96357514
8/31/2019,2019,243,P4,Diverse,27.01906934
9/1/2019,2019,244,P1,Conventional,1.09319933
9/1/2019,2019,244,P2,Conventional,4.83658042
9/1/2019,2019,244,P3,Diverse,8.43194102
9/1/2019,2019,244,P4,Diverse,4.81253702
9/2/2019,2019,245,P1,Conventional,5.00239843
9/2/2019,2019,245,P2,Conventional,-8.22508819
9/2/2019,2019,245,P3,Diverse,-3.19450954
9/2/2019,2019,245,P4,Diverse,5.10682579
9/3/2019,2019,246,P1,Conventional,1.02784032
9/3/2019,2019,246,P2,Conventional,16.2998352
9/3/2019,2019,246,P3,Diverse,14.13490781
9/3/2019,2019,246,P4,Diverse,6.61147747
9/4/2019,2019,247,P1,Conventional,7.58132006
9/4/2019,2019,247,P2,Conventional,13.4598551
9/4/2019,2019,247,P3,Diverse,62.62943414
9/4/2019,2019,247,P4,Diverse,23.36830646
9/5/2019,2019,248,P1,Conventional,11.7980375
9/5/2019,2019,248,P2,Conventional,10.18564502
9/5/2019,2019,248,P3,Diverse,43.23348
9/5/2019,2019,248,P4,Diverse,28.16752666
9/6/2019,2019,249,P1,Conventional,4.5125303
9/6/2019,2019,249,P2,Conventional,2.33762803
9/6/2019,2019,249,P3,Diverse,1.33848374
9/6/2019,2019,249,P4,Diverse,5.25423888
9/7/2019,2019,250,P1,Conventional,2.79477994
9/7/2019,2019,250,P2,Conventional,-6.98931072
9/7/2019,2019,250,P3,Diverse,-12.07261843
9/7/2019,2019,250,P4,Diverse,7.2819
9/8/2019,2019,251,P1,Conventional,9.7124927
9/8/2019,2019,251,P2,Conventional,8.6015615
9/8/2019,2019,251,P3,Diverse,16.2965615
9/8/2019,2019,251,P4,Diverse,10.58446051
9/9/2019,2019,252,P1,Conventional,6.95592922
9/9/2019,2019,252,P2,Conventional,6.652368
9/9/2019,2019,252,P3,Diverse,42.32808662
9/9/2019,2019,252,P4,Diverse,23.109516
9/10/2019,2019,253,P1,Conventional,4.91191603
9/10/2019,2019,253,P2,Conventional,6.07532918
9/10/2019,2019,253,P3,Diverse,12.30849821
9/10/2019,2019,253,P4,Diverse,7.57763597
9/11/2019,2019,254,P1,Conventional,19.47403901
9/11/2019,2019,254,P2,Conventional,25.66309651
9/11/2019,2019,254,P3,Diverse,70.96832323
9/11/2019,2019,254,P4,Diverse,18.82094486
9/12/2019,2019,255,P1,Conventional,14.6130601
9/12/2019,2019,255,P2,Conventional,19.5491327
9/12/2019,2019,255,P3,Diverse,111.2475375
9/12/2019,2019,255,P4,Diverse,29.57521421
9/13/2019,2019,256,P1,Conventional,11.36983306
9/13/2019,2019,256,P2,Conventional,6.26437584
9/13/2019,2019,256,P3,Diverse,26.70283757
9/13/2019,2019,256,P4,Diverse,8.72657539
9/14/2019,2019,257,P1,Conventional,15.83274125
9/14/2019,2019,257,P2,Conventional,18.64701562
9/14/2019,2019,257,P3,Diverse,57.70039104
9/14/2019,2019,257,P4,Diverse,12.58067981
9/15/2019,2019,258,P1,Conventional,0.56446675
9/15/2019,2019,258,P2,Conventional,9.41159088
9/15/2019,2019,258,P3,Diverse,-5.7119161
9/15/2019,2019,258,P4,Diverse,9.09242496
9/16/2019,2019,259,P1,Conventional,3.65510275
9/16/2019,2019,259,P2,Conventional,2.09737987
9/16/2019,2019,259,P3,Diverse,4.70861251
9/16/2019,2019,259,P4,Diverse,-0.0966505
9/17/2019,2019,260,P1,Conventional,6.96171974
9/17/2019,2019,260,P2,Conventional,13.81022006
9/17/2019,2019,260,P3,Diverse,7.6889641
9/17/2019,2019,260,P4,Diverse,15.96422131
9/18/2019,2019,261,P1,Conventional,9.98943062
9/18/2019,2019,261,P2,Conventional,5.99518368
9/18/2019,2019,261,P3,Diverse,-9.69168672
9/18/2019,2019,261,P4,Diverse,5.14529453
9/19/2019,2019,262,P1,Conventional,18.2148912
9/19/2019,2019,262,P2,Conventional,9.39170246
9/19/2019,2019,262,P3,Diverse,11.8942344
9/19/2019,2019,262,P4,Diverse,17.77561459
9/20/2019,2019,263,P1,Conventional,8.35163482
9/20/2019,2019,263,P2,Conventional,5.79089779
9/20/2019,2019,263,P3,Diverse,12.28254797
9/20/2019,2019,263,P4,Diverse,6.47505274
9/21/2019,2019,264,P1,Conventional,12.82882061
9/21/2019,2019,264,P2,Conventional,5.8963991
9/21/2019,2019,264,P3,Diverse,-3.10049338
9/21/2019,2019,264,P4,Diverse,2.7154129
9/22/2019,2019,265,P1,Conventional,8.35166246
9/22/2019,2019,265,P2,Conventional,6.26778173
9/22/2019,2019,265,P3,Diverse,-4.64118422
9/22/2019,2019,265,P4,Diverse,4.83885706
9/23/2019,2019,266,P1,Conventional,4.79655562
9/23/2019,2019,266,P2,Conventional,-0.85946746
9/23/2019,2019,266,P3,Diverse,-0.1014768
9/23/2019,2019,266,P4,Diverse,-0.28133482
9/24/2019,2019,267,P1,Conventional,14.88797712
9/24/2019,2019,267,P2,Conventional,1.55340806
9/24/2019,2019,267,P3,Diverse,13.45226573
9/24/2019,2019,267,P4,Diverse,11.37343507
9/25/2019,2019,268,P1,Conventional,5.66404877
9/25/2019,2019,268,P2,Conventional,-1.24542058
9/25/2019,2019,268,P3,Diverse,12.07424016
9/25/2019,2019,268,P4,Diverse,7.38494755
9/26/2019,2019,269,P1,Conventional,-19.30189651
9/26/2019,2019,269,P2,Conventional,NA
9/26/2019,2019,269,P3,Diverse,-10.6172424
9/26/2019,2019,269,P4,Diverse,NA
9/27/2019,2019,270,P1,Conventional,-15.24911875
9/27/2019,2019,270,P2,Conventional,7.01721014
9/27/2019,2019,270,P3,Diverse,-4.59362621
9/27/2019,2019,270,P4,Diverse,-8.83824912
9/28/2019,2019,271,P1,Conventional,13.76662003
9/28/2019,2019,271,P2,Conventional,3.11994202
9/28/2019,2019,271,P3,Diverse,-2.99844547
9/28/2019,2019,271,P4,Diverse,7.57309478
9/29/2019,2019,272,P1,Conventional,-2.50568467
9/29/2019,2019,272,P2,Conventional,-5.86335974
9/29/2019,2019,272,P3,Diverse,-11.0632513
9/29/2019,2019,272,P4,Diverse,3.51712195
9/30/2019,2019,273,P1,Conventional,4.35957466
9/30/2019,2019,273,P2,Conventional,18.40289155
9/30/2019,2019,273,P3,Diverse,9.0625392
9/30/2019,2019,273,P4,Diverse,13.65925162
10/1/2019,2019,274,P1,Conventional,10.86047568
10/1/2019,2019,274,P2,Conventional,8.25912374
10/1/2019,2019,274,P3,Diverse,3.68304192
10/1/2019,2019,274,P4,Diverse,30.07326701
10/2/2019,2019,275,P1,Conventional,25.03946218
10/2/2019,2019,275,P2,Conventional,14.91380294
10/2/2019,2019,275,P3,Diverse,15.14105914
10/2/2019,2019,275,P4,Diverse,11.87299382
10/3/2019,2019,276,P1,Conventional,17.58924202
10/3/2019,2019,276,P2,Conventional,10.28802038
10/3/2019,2019,276,P3,Diverse,5.77697875
10/3/2019,2019,276,P4,Diverse,9.18068429
10/4/2019,2019,277,P1,Conventional,5.83754947
10/4/2019,2019,277,P2,Conventional,7.79463821
10/4/2019,2019,277,P3,Diverse,1.29133958
10/4/2019,2019,277,P4,Diverse,4.07289254
10/5/2019,2019,278,P1,Conventional,8.20698739
10/5/2019,2019,278,P2,Conventional,2.81169187
10/5/2019,2019,278,P3,Diverse,0.11280384
10/5/2019,2019,278,P4,Diverse,5.54994029
10/6/2019,2019,279,P1,Conventional,8.8574351
10/6/2019,2019,279,P2,Conventional,8.8766591
10/6/2019,2019,279,P3,Diverse,6.18540365
10/6/2019,2019,279,P4,Diverse,4.06900109
10/7/2019,2019,280,P1,Conventional,13.37223427
10/7/2019,2019,280,P2,Conventional,3.29474822
10/7/2019,2019,280,P3,Diverse,1.10489789
10/7/2019,2019,280,P4,Diverse,8.20117613
10/8/2019,2019,281,P1,Conventional,6.24492202
10/8/2019,2019,281,P2,Conventional,5.95748045
10/8/2019,2019,281,P3,Diverse,-1.05692688
10/8/2019,2019,281,P4,Diverse,3.65798506
10/9/2019,2019,282,P1,Conventional,5.99430586
10/9/2019,2019,282,P2,Conventional,6.56415446
10/9/2019,2019,282,P3,Diverse,0.34479302
10/9/2019,2019,282,P4,Diverse,-0.12467088
10/10/2019,2019,283,P1,Conventional,3.0744481
10/10/2019,2019,283,P2,Conventional,5.30833219
10/10/2019,2019,283,P3,Diverse,-1.4920943
10/10/2019,2019,283,P4,Diverse,1.49629507
10/11/2019,2019,284,P1,Conventional,5.63372064
10/11/2019,2019,284,P2,Conventional,7.38494755
10/11/2019,2019,284,P3,Diverse,-3.37815014
10/11/2019,2019,284,P4,Diverse,1.21333939
10/12/2019,2019,285,P1,Conventional,4.16704608
10/12/2019,2019,285,P2,Conventional,3.03643728
10/12/2019,2019,285,P3,Diverse,1.58944723
10/12/2019,2019,285,P4,Diverse,0.40617158
10/13/2019,2019,286,P1,Conventional,4.72580006
10/13/2019,2019,286,P2,Conventional,1.85974272
10/13/2019,2019,286,P3,Diverse,7.54886477
10/13/2019,2019,286,P4,Diverse,2.13037171
10/14/2019,2019,287,P1,Conventional,2.92282301
10/14/2019,2019,287,P2,Conventional,1.85851411
10/14/2019,2019,287,P3,Diverse,11.25896458
10/14/2019,2019,287,P4,Diverse,3.33864029
10/15/2019,2019,288,P1,Conventional,0.78532243
10/15/2019,2019,288,P2,Conventional,2.0740536
10/15/2019,2019,288,P3,Diverse,-1.21767322
10/15/2019,2019,288,P4,Diverse,1.59856848
10/16/2019,2019,289,P1,Conventional,1.09224547
10/16/2019,2019,289,P2,Conventional,4.10032541
10/16/2019,2019,289,P3,Diverse,9.29876717
10/16/2019,2019,289,P4,Diverse,2.24943005
10/17/2019,2019,290,P1,Conventional,6.2333401
10/17/2019,2019,290,P2,Conventional,7.20833472
10/17/2019,2019,290,P3,Diverse,18.6640537
10/17/2019,2019,290,P4,Diverse,8.07324797
10/18/2019,2019,291,P1,Conventional,3.41333395
10/18/2019,2019,291,P2,Conventional,4.66997098
10/18/2019,2019,291,P3,Diverse,10.55110666
10/18/2019,2019,291,P4,Diverse,7.81854509
10/19/2019,2019,292,P1,Conventional,-0.11393654
10/19/2019,2019,292,P2,Conventional,2.30231117
10/19/2019,2019,292,P3,Diverse,-0.0941233
10/19/2019,2019,292,P4,Diverse,2.54290666
10/20/2019,2019,293,P1,Conventional,1.1690231
10/20/2019,2019,293,P2,Conventional,1.08348019
10/20/2019,2019,293,P3,Diverse,0.20171635
10/20/2019,2019,293,P4,Diverse,3.77504323
10/21/2019,2019,294,P1,Conventional,1.25350243
10/21/2019,2019,294,P2,Conventional,0.19376755
10/21/2019,2019,294,P3,Diverse,-1.04171962
10/21/2019,2019,294,P4,Diverse,-1.47829709
10/22/2019,2019,295,P1,Conventional,5.34861965
10/22/2019,2019,295,P2,Conventional,2.75155747
10/22/2019,2019,295,P3,Diverse,-0.16658093
10/22/2019,2019,295,P4,Diverse,0.71535226
10/23/2019,2019,296,P1,Conventional,3.10227581
10/23/2019,2019,296,P2,Conventional,1.76031187
10/23/2019,2019,296,P3,Diverse,0.35307274
10/23/2019,2019,296,P4,Diverse,1.22816563
10/24/2019,2019,297,P1,Conventional,NA
10/24/2019,2019,297,P2,Conventional,NA
10/24/2019,2019,297,P3,Diverse,-2.38093949
10/24/2019,2019,297,P4,Diverse,NA
10/25/2019,2019,298,P1,Conventional,2.97221357
10/25/2019,2019,298,P2,Conventional,-0.69033254
10/25/2019,2019,298,P3,Diverse,1.16849261
10/25/2019,2019,298,P4,Diverse,NA
10/26/2019,2019,299,P1,Conventional,0.84573677
10/26/2019,2019,299,P2,Conventional,1.41968419
10/26/2019,2019,299,P3,Diverse,-1.53856368
10/26/2019,2019,299,P4,Diverse,-6.202656
10/27/2019,2019,300,P1,Conventional,2.09582899
10/27/2019,2019,300,P2,Conventional,5.74392643
10/27/2019,2019,300,P3,Diverse,9.82492157
10/27/2019,2019,300,P4,Diverse,4.97377584
10/28/2019,2019,301,P1,Conventional,5.7576528
10/28/2019,2019,301,P2,Conventional,2.88898013
10/28/2019,2019,301,P3,Diverse,-3.48643699
10/28/2019,2019,301,P4,Diverse,4.00039517
10/29/2019,2019,302,P1,Conventional,7.47284054
10/29/2019,2019,302,P2,Conventional,-4.02157699
10/29/2019,2019,302,P3,Diverse,-2.6320801
10/29/2019,2019,302,P4,Diverse,4.46850864
10/30/2019,2019,303,P1,Conventional,0.65851488
10/30/2019,2019,303,P2,Conventional,0.69714518
10/30/2019,2019,303,P3,Diverse,-6.36871766
10/30/2019,2019,303,P4,Diverse,0.85376678
10/31/2019,2019,304,P1,Conventional,1.70841312
10/31/2019,2019,304,P2,Conventional,4.0954032
10/31/2019,2019,304,P3,Diverse,7.7220311
10/31/2019,2019,304,P4,Diverse,0.83542838
11/1/2019,2019,305,P1,Conventional,1.00885219
11/1/2019,2019,305,P2,Conventional,-0.81524707
11/1/2019,2019,305,P3,Diverse,-5.24221286
11/1/2019,2019,305,P4,Diverse,1.28153232
11/2/2019,2019,306,P1,Conventional,-0.1161648
11/2/2019,2019,306,P2,Conventional,0.2598696
11/2/2019,2019,306,P3,Diverse,-2.5490497
11/2/2019,2019,306,P4,Diverse,-0.85674413
11/3/2019,2019,307,P1,Conventional,-0.82637021
11/3/2019,2019,307,P2,Conventional,-3.7040233
11/3/2019,2019,307,P3,Diverse,-0.67034909
11/3/2019,2019,307,P4,Diverse,-0.7337641
11/4/2019,2019,308,P1,Conventional,2.296404
11/4/2019,2019,308,P2,Conventional,3.64548643
11/4/2019,2019,308,P3,Diverse,-3.52272672
11/4/2019,2019,308,P4,Diverse,1.01095603
11/5/2019,2019,309,P1,Conventional,-0.51599462
11/5/2019,2019,309,P2,Conventional,-0.09072432
